経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/a2/c0/3e/00_pc_ja.html,52328:地域参加学習入門(GW),春セメスター,火4,OIC,秋吉 恵,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/a0/bf/3e/00_pc_ja.html,52221:現代平和論 (GV) § 52222:平和学入門(GV),春セメスター,火5,OIC,池尾 靖志,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/2d/c0/3e/00_pc_ja.html,52280:新しい日本史像(GV),春セメスター,火5,OIC,吉永 隆記,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/9c/c0/3e/00_pc_ja.html,52326:仕事とキャリア(GV),春セメスター,火5,OIC,長田 尚子,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/d6/bf/3e/00_pc_ja.html,52243:世界の言語と文化(GV),春セメスター,水1,OIC,仲井 秀昭,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/d9/bf/3e/00_pc_ja.html,52244:世界の言語と文化(GW),春セメスター,水1,OIC,南 裕恵,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/fd/bf/3e/00_pc_ja.html,52259:映像メディア実践入門 (GV) § 52260:特殊講義（映像メディア実践入門）(GV),春セメスター,水1,OIC,大崎 智史,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/d8/c0/3e/00_pc_ja.html,52357:スポーツ方法実習Ⅰ(C)(22) § 52358:体育実技（教職）（スポーツ方法実習Ⅰ　Ｃ）(22),春セメスター,水1,OIC,徳武 岳,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/c7/bf/3e/00_pc_ja.html,52238:社会学入門(GV),春セメスター,水2,OIC,金澤 悠介,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/e1/c0/3e/00_pc_ja.html,52363:スポーツ方法実習Ⅰ(D)(22) § 52364:体育実技（教職）（スポーツ方法実習Ⅰ　Ｄ）(22),春セメスター,水2,OIC,徳武 岳,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/b5/3d/41/00_pc_ja.html,53110:Academic Skills 1 (GV) § 53111:Basic Academic Skills(GV),春セメスター,水2,OIC,村山 かなえ,英語及び日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/a6/bf/3e/00_pc_ja.html,52225:哲学と人間(GV),春セメスター,水3,OIC,小林 琢自,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/9f/c0/3e/00_pc_ja.html,52327:地域参加学習入門(GV),春セメスター,水3,OIC,山口 洋典,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/e4/c0/3e/00_pc_ja.html,52365:スポーツ方法実習Ⅰ(D)(23) § 52366:体育実技（教職）（スポーツ方法実習Ⅰ　Ｄ）(23),春セメスター,水3,OIC,徳武 岳,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/f7/b6/40/00_pc_ja.html,52477:（留）日本語Ⅶ（文章表現a）(O3) § 52478:（留）日本語Ⅰ　文法・文章表現(O3),春セメスター,水3,OIC,大島 弥生,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/fa/b6/40/00_pc_ja.html,52479:（留）日本語Ⅶ（文章表現a）(O4) § 52480:（留）日本語Ⅰ　文法・文章表現(O4),春セメスター,水3,OIC,松島 弘枝,日本語,1
